,id,condition,useful,mins,other,reuse,clarity,benefit,interest,learn,all,id,d1,d2,d3,d4,d5,d6,s1,s2,s3,s4,s5,s6,d,s,num_stop,total_words
157,5f163ea847667c19f8808b47,I,6.0,1.0,5.0,5.0,3.0,4.0,5.0,6.0,Buy a new Laptop Blessed and motivated I would be blessed and motivated to work more when i get a new laptop.,5f163ea847667c19f8808b47,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,10,23
158,5f16618b9a197d3420b09175,I,5.0,2.0,5.0,4.0,5.0,6.0,5.0,5.0,Can follow all advices from mom Happy I will be very happy then.,5f16618b9a197d3420b09175,2.0,1.0,5.0,3.0,1.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,8,14
159,5f16f33f51a59300099dbe76,I,5.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,Workout and study  Successful and proud I will feel better cause I’ve been lacking,5f16f33f51a59300099dbe76,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,7,16
160,5f16f96f65243c01ecdda75c,I,5.0,1.0,5.0,5.0,5.0,6.0,5.0,5.0,arrive home safely catch up with the whole family the whole family enjoy dinner together ,5f16f96f65243c01ecdda75c,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4,15
161,5f18c9f4ad9b9d0f839b0e65,MC,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,"Do the dishes Better I think, i will feel relieved after doing the dishes.",5f18c9f4ad9b9d0f839b0e65,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,8,16
162,5f191a588c02f3165938f3ae,MC,7.0,2.0,4.0,4.0,7.0,6.0,7.0,6.0,Call about a job opportunity  Calling the place and asking if they can interview me This would be an amazing opportunity ,5f191a588c02f3165938f3ae,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,11,21
163,5f1933b4873ae51897e1ed2b,MC,6.0,3.0,6.0,6.0,6.0,5.0,5.0,6.0,Overcoming obstacles is hard but wonderfully gratifying. Here's how you can identify and tackle the most challenging and surprising obstructions. ... helps people feel truly accomplished when they finally reach their pinnacle of success I will feel so happy if my dream comes true Nothing speacial,5f1933b4873ae51897e1ed2b,2.0,5.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,19,49
164,5f1942b8de6ae7199e08b7c5,I,5.0,1.0,6.0,5.0,6.0,4.0,4.0,6.0,i think more good 24 houre its nice i think this is very good time,5f1942b8de6ae7199e08b7c5,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,7,15
165,5f19d02f13c89a0721dda135,I,3.0,1.0,4.0,3.0,4.0,3.0,4.0,5.0,"getting myself a pizza it would make me feel happy i wanted it and i got it, that would make me feel happy",5f19d02f13c89a0721dda135,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,24
166,5f19f2fc1af38d0bd7d29b13,I,5.0,1.0,5.0,6.0,4.0,6.0,5.0,4.0,"Have a good vacation I would feel relaxed I’d be laying on the beach, fully taking advantage of this trip we got to take and enjoying life. ",5f19f2fc1af38d0bd7d29b13,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,13,31
167,5f1a09cf8903270f1220783e,MC,7.0,2.0,7.0,7.0,7.0,7.0,6.0,7.0,To get married I would like to get married I would like to get married as quickly as possible,5f1a09cf8903270f1220783e,2.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,7,19
168,5f1b5e203eb338125bc6648d,MC,5.0,1.0,2.0,3.0,5.0,4.0,6.0,4.0,"To get gold in valorant. To be a decent rank in valorant I'm finally gold in valorant, I'm not the worst player in the world.",5f1b5e203eb338125bc6648d,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,13,30
169,5f1c0ceea1def70179a2ba62,MC,6.0,3.0,6.0,5.0,7.0,6.0,6.0,6.0,Get rid of headache excellent health condition Getting rid of headache would allow me to be in good mood and execute any task,5f1c0ceea1def70179a2ba62,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,8,23
170,5f1c0e454b96200122091153,I,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,Get a better job It will feel great about it I will be a happier man,5f1c0e454b96200122091153,2.0,5.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,9,16
171,5f1ca7c9d3db3c11895ba1fa,I,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,Physical pain goes away Energetic and carefree Stretching and bending without a care. Running and playing with the kids. ,5f1ca7c9d3db3c11895ba1fa,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,6,21
172,5f1cc317d29e11591c880143,I,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,Happiness. Happy. Happiness,5f1cc317d29e11591c880143,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,5
173,5f1d6cd3ca349069450ea3a4,MC,5.0,2.0,5.0,6.0,5.0,5.0,4.0,5.0,The most important wish is raise finance Very very elated Still looking happy,5f1d6cd3ca349069450ea3a4,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,5,13
174,5f1e70cac1b461821bee5b1d,I,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,I wish to get a gadget. I would feel happy. I would feel happy to purchase it.,5f1e70cac1b461821bee5b1d,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7,20
175,5f1ecbb701fe3b0008b734ea,I,5.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,nice job very excited ,5f1ecbb701fe3b0008b734ea,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,4
176,5f1ed7ae6fc14c01fba835f6,MC,4.0,1.0,2.0,2.0,5.0,4.0,5.0,2.0,"spend time relaxing Very fulfilled, at ease If I'm at ease, my feet are up and I've got a cold drink in my hand. Its nice outside.",5f1ed7ae6fc14c01fba835f6,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,14,33
177,5f1f021643cfbc070e5b42ed,MC,5.0,2.0,6.0,5.0,5.0,6.0,5.0,5.0,Copywriting I'll be very glad with myself that i can learn the art of persuassion I'll be able to persuade people to buy anything i market to them ,5f1f021643cfbc070e5b42ed,1.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,17,30
178,5f1f0dbdae98010968f1f4fc,I,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,"My wish is to finish a course I started The best outcome about finishing it is that I'll build a better CV If the outcome come into place, then I'll be a better person",5f1f0dbdae98010968f1f4fc,2.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,19,37
179,5f1f31a057a7520f58819aa1,I,5.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,I want to go on a vacation It would be Great It's the best,5f1f31a057a7520f58819aa1,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,8,15
180,5f1f679ffb682f00092e880e,I,5.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,Buy  a louis vuitton bag I'd  feel happy I would pair it with a nice dress or pants to work ,5f1f679ffb682f00092e880e,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,8,21
181,5f1f9ecb38fd761c1c59502e,MC,6.0,1.0,5.0,7.0,7.0,7.0,7.0,6.0,Becoming great in life Been focused Been focused is when you are diligent with whatever you find yourself doing ,5f1f9ecb38fd761c1c59502e,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,11,19
182,5f1fc4956a1b2a1ee65f9e3f,I,5.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,So nice Great The way you purchase a car says a lot about who you really are. ... There's an innate sense of excitement when it's time to select and buy a new car.,5f1fc4956a1b2a1ee65f9e3f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,17,38
183,5f1fdab91723a9000a8cf742,MC,7.0,1.0,5.0,4.0,4.0,5.0,7.0,6.0,I would like to win a hit six hit 6 I would be very happy,5f1fdab91723a9000a8cf742,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,6,15
184,5f203c14443fd92d8041f72b,MC,7.0,3.0,5.0,7.0,5.0,7.0,7.0,7.0,Married  Happy  Will be Very happy to get married ,5f203c14443fd92d8041f72b,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4,9
185,5f205bab7ea88411465e783d,MC,6.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,Getting the perfect  girlfriend  search online and meeting  in person  ill be glad and fulfilled ,5f205bab7ea88411465e783d,2.0,1.0,5.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,5,15
186,5f206d728082db10cb4ab1ef,I,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,i wish to complete revision for a course I will feel very happy I will feel very happy to see that I am working towards success,5f206d728082db10cb4ab1ef,2.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,14,26
187,5f21d5f1c3890662a27de549,I,5.0,1.0,4.0,4.0,4.0,6.0,5.0,5.0,"actually study for the GRE prepared and confident I would feel much closer to being ready to take the exam,  and more confident in my ability to do well on it",5f21d5f1c3890662a27de549,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,4.0,2.0,3.0,16,32
188,5f2284bf391c9b754fd97d8d,I,5.0,1.0,5.0,3.0,5.0,4.0,5.0,4.0,To prepare a webpage.  I have learnt HTMl & CSS to fulfill that.  Now I can ready the webpage as I want. ,5f2284bf391c9b754fd97d8d,2.0,1.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,12,25
189,5f231b190cad4408fadeedee,I,5.0,3.0,5.0,5.0,5.0,5.0,5.0,7.0,get more studies from prolific feel good about myself when i get more studies i can some money and buy some healthy foods.,5f231b190cad4408fadeedee,2.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,12,24
190,5f2354555b1d5b1082ca1457,MC,6.0,4.0,7.0,7.0,6.0,6.0,6.0,7.0,See my fiance So happy I will feel so happy i could see him. Hug him and kiss him.i miss me so much,5f2354555b1d5b1082ca1457,2.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,11,24
191,5f23a376d36a5717b4440733,I,6.0,1.0,4.0,5.0,5.0,5.0,6.0,6.0,Start researching my classes I will be more prepared I will be so much more ready to take on a new class  in the upcoming semester and I won’t be as stressed out. ,5f23a376d36a5717b4440733,2.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,5.0,3.0,3.0,5.0,4.0,3.0,22,36
192,5f23b1b3c71d5a1aafc58f7a,I,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,eat marquise. very comfortable I would be very happy because it is my favorite sweet.,5f23b1b3c71d5a1aafc58f7a,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,8,17
193,5f23b4877f5fe518b8fa7a5e,MC,5.0,2.0,4.0,5.0,6.0,5.0,5.0,4.0,Eating pizza Satisfied Feeling happy,5f23b4877f5fe518b8fa7a5e,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,5
194,5f23fd57ed5d1b044229bd6e,MC,6.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,I wish I can add weight Additional weight will make me feel more confident I want to add more weight,5f23fd57ed5d1b044229bd6e,5.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,9,20
195,5f2433524d994b013179709b,MC,6.0,3.0,7.0,7.0,6.0,7.0,7.0,7.0,being happy always  Happy I won't mind being happy all time ,5f2433524d994b013179709b,2.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,4,12
196,5f248bd42ba30d076f735969,I,6.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,"To get a date  Happy Well, we've being in talking terms for sometimes now and getting a date with her will makes me fulfilling and happy ",5f248bd42ba30d076f735969,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,3.0,2.0,14,28
197,5f24b144dfebca0c445bca88,MC,4.0,1.0,3.0,2.0,4.0,5.0,7.0,5.0,Sleep 8 hours  Wake up feeling refreshed I wake up feeling well rested and refreshed which sets me up for a good day ,5f24b144dfebca0c445bca88,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,5.0,2.0,3.0,9,23
198,5f25248cf7a08b16c8c6c11b,I,4.0,1.0,5.0,5.0,7.0,3.0,3.0,4.0,Money Money Me working and having money,5f25248cf7a08b16c8c6c11b,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3,7
199,5f2576ce00b37f2115133ff1,I,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,ask a cute girl out feel really confident I am a shy person and it would be a really big deal for me,5f2576ce00b37f2115133ff1,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,11,23
200,5f25e6c182bf2c1fda139ca5,MC,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,I just wanna get rich It would be amazing and beautiful  It's gonna make life more worth living ,5f25e6c182bf2c1fda139ca5,2.0,3.0,5.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,7,21
201,5f25f3e0fa7df82e7c7f2051,I,6.0,2.0,6.0,6.0,6.0,5.0,6.0,5.0,Wish to see my spouse  I would feel happy Seeing my spouse would make me happy,5f25f3e0fa7df82e7c7f2051,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5,16
202,5f25faf71a46852f7beb70e6,MC,6.0,3.0,5.0,6.0,6.0,6.0,7.0,7.0,To go shopping Go out and make it happen If i go out very likely i would pick up a few things,5f25faf71a46852f7beb70e6,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,12,22
203,5f25fdbc64fcbe2efa857a55,MC,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,I wish to make a nice meal happy very happy I love cooking a lot so making a meal now would make me happy,5f25fdbc64fcbe2efa857a55,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,4.0,2.0,4.0,2.0,3.0,10,24
204,5f262804b9740534b9de09e6,I,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,"Stop flooding, of pipes makes me feel accoplished Feel accomplished, able to fix problem on my own",5f262804b9740534b9de09e6,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,6,19
205,5f26e824a5a07f476e65a7d4,I,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,Succes Praise Thanks God for all he have done for me,5f26e824a5a07f476e65a7d4,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,6,11
206,5f27176a18c68e402a70b365,MC,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,read a book gain knowledge happy ,5f27176a18c68e402a70b365,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1,6
207,5f274c8a38b9f85410288a34,MC,5.0,1.0,5.0,5.0,5.0,5.0,7.0,5.0,pray the rosary i complete and feel accomplished satisfaction and gratitude for being able to stay disciplined,5f274c8a38b9f85410288a34,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,7,17
208,5f274e9c1e45dc095853f5bb,MC,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,I will like to get a hundred dollars as financial support Best outcome is if I get it immediately and that will make me feel very excited I think it will be a good thing to have a hundred dollars right now ,5f274e9c1e45dc095853f5bb,5.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,23,42
209,5f275825ca810f11639a1b27,MC,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,"win a lottery i'll be ecstatic i will feel fly. With the winnings from the lottery, I can afford luxury things",5f275825ca810f11639a1b27,2.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,11,24
210,5f27bdb1f4ccc11fedcea1f1,MC,2.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,read a book gain knowledge i would have more knowledge relating to my job,5f27bdb1f4ccc11fedcea1f1,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,6,14
211,5f27eb714000610420e0c7a5,MC,5.0,1.0,3.0,3.0,5.0,3.0,5.0,4.0,Finding a job. Extremely accomplished It would help battle my depression ,5f27eb714000610420e0c7a5,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3,12
212,5f27f1beb7d456000a1cd660,I,7.0,2.0,6.0,5.0,5.0,7.0,5.0,7.0,Complete my mantras  Fulfilling  My spirituality journey will transcends all problems ,5f27f1beb7d456000a1cd660,2.0,1.0,5.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,4,11
213,5f280fc751d128042f720aaa,MC,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,Buy a gown Extremely happy and glad I will be on top of the world if it happens ,5f280fc751d128042f720aaa,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,10,18
214,5f281b62290f0b08dedd4c70,MC,5.0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,I want to stay with my family good no,5f281b62290f0b08dedd4c70,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,5,9
215,5f281ebe81848e0b88058902,MC,3.0,1.0,4.0,3.0,2.0,4.0,5.0,3.0,A new car Me getting a new car and not minding the cost That will be like a dream come true for me,5f281ebe81848e0b88058902,1.0,2.0,5.0,2.0,3.0,5.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,12,23
216,5f282fffb7d456080dc0fd84,MC,4.0,2.0,6.0,5.0,6.0,5.0,4.0,5.0,Money Glad I will be glad if I can make a certain target before the end of the day,5f282fffb7d456080dc0fd84,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,11,19
217,5f28603b383f790f8b1e2839,MC,6.0,1.0,3.0,3.0,4.0,4.0,7.0,4.0,"Finish my on boarding process for my job Elated, happy and stress free I can imagine myself having that weight taken off my shoulders. I wouldn’t have to worry about possibly losing my job from not completing the process.",5f28603b383f790f8b1e2839,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,4.0,2.0,4.0,2.0,3.0,22,44
218,5f2864ec5082811731b8c4db,I,7.0,2.0,7.0,6.0,7.0,7.0,7.0,7.0,"earn extra income hope, relieved, happy any little penny or dollar counts right now, so even with an extra dollar it would be more than I had the day before. It will make me feel like I am slowly chipping away at my goal and getting there, even though it may be slow. ",5f2864ec5082811731b8c4db,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,2.0,5.0,2.0,3.0,25,59
219,5f2873265b781b13e6e25714,MC,6.0,3.0,6.0,7.0,7.0,6.0,6.0,6.0,to get employed I would feel so good I would feel extremely good,5f2873265b781b13e6e25714,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4,13
220,5f288e169c5b401d0dde2711,I,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,"watch a movie feel relaxed and entertained I am on a video call with my girlfriend. We are watching a movie together on our own screens. I get to spend time watching with her and feel relaxed, while also watching an entertaining movie.",5f288e169c5b401d0dde2711,2.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,21,47
221,5f2892763edc591d2094364d,I,6.0,3.0,7.0,7.0,6.0,5.0,7.0,7.0,But a gift for my wife Will feel joyful My wife will be happy,5f2892763edc591d2094364d,2.0,2.0,5.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,8,14
222,5f289aaea3449d0008dc8474,MC,7.0,4.0,7.0,7.0,6.0,7.0,6.0,7.0,"to get things complete to get something complete when iget something completely done, i feel glad. my satisfaction also will help me get things done",5f289aaea3449d0008dc8474,2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,3.0,7,27
223,5f289b30f85a011e6e9e59ca,MC,7.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,to get my incomplete work done to get everything complete to get things done always gives me pleasure,5f289b30f85a011e6e9e59ca,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,5,18
224,5f289b66bf12391e44da108a,I,5.0,3.0,6.0,6.0,5.0,5.0,6.0,5.0,get a job attending interview make a good impression to the employer ,5f289b66bf12391e44da108a,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4,12
225,5f28aa16eae05c000af89b4d,MC,6.0,1.0,6.0,6.0,6.0,7.0,6.0,7.0,Complete a javascript challenge I've been doing Accomplished I feel smarter and better prepared for software dev interviews,5f28aa16eae05c000af89b4d,2.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,7,19
226,5f28c17383d92d215bf23c7d,MC,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,I wish to be succesful I would be accomplished I would feel accomplished to overcome my anxiety and become successful.,5f28c17383d92d215bf23c7d,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,9,21
227,5f28e407b78f0227150934d8,MC,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,drink more water drinking an extra glass drinking a full glass every 3-4 hours,5f28e407b78f0227150934d8,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3,14
228,5f28f396166da32748f9de33,MC,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,"End the Covid-19 pandemic It would make me very happy, both me and the rest I imagine myself returning to normality, working calmly, and that our children have the education they deserve",5f28f396166da32748f9de33,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,17,35
229,5f291c00c246982dadecfab1,I,6.0,4.0,7.0,4.0,4.0,7.0,7.0,5.0,My important wish is to get new laptop  It will make me happy much I thought I had a little  money that can make me get what I want,5f291c00c246982dadecfab1,2.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,15,29
230,5f292f254e018c2f58f6f50d,I,4.0,3.0,7.0,5.0,6.0,6.0,6.0,6.0,Create plan for me  I will outcome strongly  Great beauty and strength ,5f292f254e018c2f58f6f50d,2.0,5.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,5,12
231,5f29519789930201ae621d25,MC,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,Become rich Fulfil  A great level of achievement ,5f29519789930201ae621d25,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,8
232,5f2965b61064b9046fd8063a,MC,5.0,2.0,7.0,7.0,6.0,7.0,6.0,5.0,Enjoy the outdoors the happiness Amazing to be able to enjoy the outdoors and nature,5f2965b61064b9046fd8063a,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,7,15
233,5f296d406b6c5204f705e10c,MC,5.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,I want my dream car. I will be very much happy than others. Just that,5f296d406b6c5204f705e10c,2.0,5.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,9,17
234,5f297dc21fb4ea091889b6d2,MC,7.0,1.0,7.0,7.0,6.0,7.0,7.0,7.0,Pick and concentrate on an area of learning I desire Extremely glad Achieving it will be a long time dream and passion,5f297dc21fb4ea091889b6d2,2.0,1.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,10,22
235,5f29867bdf221b0a0bad5377,I,6.0,1.0,5.0,5.0,6.0,7.0,5.0,7.0,Making my self happy  Rest of mind  Nothing beat rest of mind when you are happy I haven’t been happy for a while I wish I can be happy tomorrow and forever ,5f29867bdf221b0a0bad5377,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,2.0,3.0,18,34
236,5f29a795209c1b0fc2fde949,I,5.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,Apply for financial aid Determined and driven I feel like if one is determined they can be successful at just about anything they do.,5f29a795209c1b0fc2fde949,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,13,25
237,5f29c0a1db2cb0140eab895d,MC,5.0,3.0,5.0,4.0,3.0,5.0,6.0,3.0,Work out for at least 30 minutes. I would feel accomplished and motivated to continue. Setting habits. Feeling the light sweat that comes with a good workout.,5f29c0a1db2cb0140eab895d,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,10,31
238,5f29c35127bcc61497b0b1ac,MC,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,daily walks runs in shape excited happy very excited to take daily walks and runs,5f29c35127bcc61497b0b1ac,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4,15
239,5f29d19efcefd51687d82fbe,I,7.0,4.0,6.0,6.0,7.0,7.0,6.0,7.0,"my wish is to make my family proud happy how can it be possible
what steps should i take
when to start
how to start",5f29d19efcefd51687d82fbe,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,15,25
240,5f29e341526abc18636157b4,I,3.0,2.0,4.0,4.0,1.0,3.0,3.0,5.0,"Make progress with sales Everything is sold and all cash received Happy, ready to reload for later this week",5f29e341526abc18636157b4,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,7,20
